path,task,filtration,dims,grid,perslay,seed,families,n_train,best_epoch,epochs_run,best_val_loss,test_loss,test_accuracy,git_commit
results/params/nested/dtm_k15/perslay_h01/seed_10,params,dtm_k15,"0,1",sqrtn_u2,True,10,nested,74000,19,49,0.494000958442688,0.471073693672816,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_2,params,dtm_k15,"0,1",sqrtn_u2,True,2,nested,74000,33,63,0.48399264812469484,0.46381288234392803,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_3,params,dtm_k15,"0,1",sqrtn_u2,True,3,nested,74000,40,70,0.49074698758125307,0.46748072703679405,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_4,params,dtm_k15,"0,1",sqrtn_u2,True,4,nested,74000,21,51,0.4942979025840759,0.4709201719760895,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_5,params,dtm_k15,"0,1",sqrtn_u2,True,5,nested,74000,41,71,0.4860211193561554,0.46386988917986555,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_6,params,dtm_k15,"0,1",sqrtn_u2,True,6,nested,74000,48,78,0.4856865160465241,0.4629490280946096,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_7,params,dtm_k15,"0,1",sqrtn_u2,True,7,nested,74000,49,79,0.4906676228046417,0.4690014309088389,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_8,params,dtm_k15,"0,1",sqrtn_u2,True,8,nested,74000,23,53,0.5010404522418976,0.4775431398550669,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h01/seed_9,params,dtm_k15,"0,1",sqrtn_u2,True,9,nested,74000,14,44,0.5032454965114593,0.47946991880734763,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_1,params,dtm_k15,1,sqrtn_u2,True,1,nested,74000,46,76,0.5645459640026093,0.542428082148234,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_10,params,dtm_k15,1,sqrtn_u2,True,10,nested,74000,32,62,0.5630171258449554,0.5406206309000651,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_2,params,dtm_k15,1,sqrtn_u2,True,2,nested,74000,45,75,0.5642217984199523,0.543889592329661,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_3,params,dtm_k15,1,sqrtn_u2,True,3,nested,74000,50,80,0.5628011949062347,0.5426377291679383,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_4,params,dtm_k15,1,sqrtn_u2,True,4,nested,74000,17,47,0.5698712294101715,0.546268631140391,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_5,params,dtm_k15,1,sqrtn_u2,True,5,nested,74000,58,88,0.5618981637954712,0.5416218606630961,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_6,params,dtm_k15,1,sqrtn_u2,True,6,nested,74000,54,84,0.5593322007656097,0.5399128645261129,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_7,params,dtm_k15,1,sqrtn_u2,True,7,nested,74000,31,61,0.5641338438987732,0.5432017971674601,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_8,params,dtm_k15,1,sqrtn_u2,True,8,nested,74000,33,63,0.5649940199851989,0.5450064617792766,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k15/perslay_h1/seed_9,params,dtm_k15,1,sqrtn_u2,True,9,nested,74000,55,85,0.5611696763038635,0.5406306529045105,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_1,params,dtm_k20,0,sqrtn_u2,False,1,nested,74000,37,67,0.4806015717983246,0.4615955131848653,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_10,params,dtm_k20,0,sqrtn_u2,False,10,nested,74000,24,54,0.48346935868263247,0.46228700677553813,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_2,params,dtm_k20,0,sqrtn_u2,False,2,nested,74000,42,72,0.48680589962005616,0.46528977529207866,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_3,params,dtm_k20,0,sqrtn_u2,False,3,nested,74000,22,52,0.48336478328704835,0.46196679202715557,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_4,params,dtm_k20,0,sqrtn_u2,False,4,nested,74000,33,63,0.486249018907547,0.46049510526657106,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_5,params,dtm_k20,0,sqrtn_u2,False,5,nested,74000,44,74,0.4816365821361542,0.46580789430936176,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_6,params,dtm_k20,0,sqrtn_u2,False,6,nested,74000,32,62,0.48459155678749083,0.4614884979724884,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_7,params,dtm_k20,0,sqrtn_u2,False,7,nested,74000,46,76,0.48328497099876405,0.4641078670024872,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_8,params,dtm_k20,0,sqrtn_u2,False,8,nested,74000,35,65,0.48291459608078,0.46267193404833473,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h0/seed_9,params,dtm_k20,0,sqrtn_u2,False,9,nested,74000,38,68,0.4850233027935028,0.46325979272524515,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_1,params,dtm_k20,"0,1",sqrtn_u2,False,1,nested,74000,23,53,0.48454581475257874,0.45889608788490294,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_10,params,dtm_k20,"0,1",sqrtn_u2,False,10,nested,74000,26,56,0.47811963939666746,0.4595978978474935,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_2,params,dtm_k20,"0,1",sqrtn_u2,False,2,nested,74000,26,56,0.4816149625778198,0.4618194205760956,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_3,params,dtm_k20,"0,1",sqrtn_u2,False,3,nested,74000,24,54,0.4793413672447205,0.4612887428601583,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_4,params,dtm_k20,"0,1",sqrtn_u2,False,4,nested,74000,22,52,0.48358964014053346,0.45858176024754843,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_5,params,dtm_k20,"0,1",sqrtn_u2,False,5,nested,74000,24,54,0.4783336832523346,0.4574002328713735,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_6,params,dtm_k20,"0,1",sqrtn_u2,False,6,nested,74000,26,56,0.4810049264431,0.460359925587972,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_7,params,dtm_k20,"0,1",sqrtn_u2,False,7,nested,74000,20,50,0.48126451587677,0.45765080189704893,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_8,params,dtm_k20,"0,1",sqrtn_u2,False,8,nested,74000,23,53,0.4779796018600464,0.4596574930349986,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h01/seed_9,params,dtm_k20,"0,1",sqrtn_u2,False,9,nested,74000,29,59,0.4774169387817383,0.45997254411379496,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_1,params,dtm_k20,1,sqrtn_u2,False,1,nested,74000,19,49,0.5605403032302857,0.5448039379119873,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_10,params,dtm_k20,1,sqrtn_u2,False,10,nested,74000,26,56,0.560770548582077,0.5459114789962769,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_2,params,dtm_k20,1,sqrtn_u2,False,2,nested,74000,39,69,0.5603774020671844,0.5495943239529928,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_3,params,dtm_k20,1,sqrtn_u2,False,3,nested,74000,30,60,0.5604206948280335,0.5454280893007915,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_4,params,dtm_k20,1,sqrtn_u2,False,4,nested,74000,25,55,0.5565452437400817,0.544550659497579,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_5,params,dtm_k20,1,sqrtn_u2,False,5,nested,74000,25,55,0.5680498781204224,0.5547490754127502,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_6,params,dtm_k20,1,sqrtn_u2,False,6,nested,74000,47,77,0.5577645034790039,0.5468110380172729,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_7,params,dtm_k20,1,sqrtn_u2,False,7,nested,74000,20,50,0.5595145394802093,0.5461435480117798,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_8,params,dtm_k20,1,sqrtn_u2,False,8,nested,74000,23,53,0.5588402860164642,0.5432310282389323,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/h1/seed_9,params,dtm_k20,1,sqrtn_u2,False,9,nested,74000,16,46,0.5540389726161957,0.5437388340632121,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_1,params,dtm_k20,0,sqrtn_u2,True,1,nested,74000,48,78,0.5045641543865204,0.48217095136642457,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_10,params,dtm_k20,0,sqrtn_u2,True,10,nested,74000,62,92,0.5103030500411987,0.4916068340937296,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_2,params,dtm_k20,0,sqrtn_u2,True,2,nested,74000,55,85,0.5035032823085784,0.48440188439687093,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_3,params,dtm_k20,0,sqrtn_u2,True,3,nested,74000,50,80,0.49887538647651675,0.47940617911020916,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_4,params,dtm_k20,0,sqrtn_u2,True,4,nested,74000,23,53,0.5040826284885407,0.48392311271031696,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_5,params,dtm_k20,0,sqrtn_u2,True,5,nested,74000,8,38,0.5239320628643036,0.4997759396235148,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_6,params,dtm_k20,0,sqrtn_u2,True,6,nested,74000,28,58,0.5009696714878082,0.4796876939137777,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_7,params,dtm_k20,0,sqrtn_u2,True,7,nested,74000,29,59,0.5052559370994568,0.48347668663660687,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_8,params,dtm_k20,0,sqrtn_u2,True,8,nested,74000,82,112,0.5021070408821106,0.48436852820714316,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h0/seed_9,params,dtm_k20,0,sqrtn_u2,True,9,nested,74000,22,52,0.5207384803295135,0.49986156829198203,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_1,params,dtm_k20,"0,1",sqrtn_u2,True,1,nested,74000,46,76,0.4922616901397705,0.4685056576728821,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_10,params,dtm_k20,"0,1",sqrtn_u2,True,10,nested,74000,21,51,0.4989549050331116,0.4753327752749125,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_2,params,dtm_k20,"0,1",sqrtn_u2,True,2,nested,74000,33,63,0.49957755851745606,0.47857579509417214,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_3,params,dtm_k20,"0,1",sqrtn_u2,True,3,nested,74000,23,53,0.4947567346096039,0.4721148780186971,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_4,params,dtm_k20,"0,1",sqrtn_u2,True,4,nested,74000,43,73,0.4918720681667328,0.4718805816968282,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_5,params,dtm_k20,"0,1",sqrtn_u2,True,5,nested,74000,59,89,0.4906066474914551,0.47060945693651834,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_6,params,dtm_k20,"0,1",sqrtn_u2,True,6,nested,74000,48,78,0.49137798619270323,0.47205075883865355,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_7,params,dtm_k20,"0,1",sqrtn_u2,True,7,nested,74000,25,55,0.5004389426708221,0.4777041670481364,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_8,params,dtm_k20,"0,1",sqrtn_u2,True,8,nested,74000,23,53,0.5028855354785919,0.48003134481112164,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h01/seed_9,params,dtm_k20,"0,1",sqrtn_u2,True,9,nested,74000,16,46,0.5071232361793518,0.4842435890833537,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_1,params,dtm_k20,1,sqrtn_u2,True,1,nested,74000,46,76,0.5659709248542786,0.5469000770250956,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_10,params,dtm_k20,1,sqrtn_u2,True,10,nested,74000,65,95,0.5624937384128571,0.5445491830507915,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_2,params,dtm_k20,1,sqrtn_u2,True,2,nested,74000,42,72,0.568103006362915,0.5491624002456665,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_3,params,dtm_k20,1,sqrtn_u2,True,3,nested,74000,32,62,0.5681006331443786,0.5498575795491536,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_4,params,dtm_k20,1,sqrtn_u2,True,4,nested,74000,19,49,0.5696212797164917,0.5502762654622396,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_5,params,dtm_k20,1,sqrtn_u2,True,5,nested,74000,50,80,0.5654565939903259,0.5461969734827677,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_6,params,dtm_k20,1,sqrtn_u2,True,6,nested,74000,52,82,0.5610236999988556,0.5448391494750977,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_7,params,dtm_k20,1,sqrtn_u2,True,7,nested,74000,40,70,0.5652840876579285,0.5486875430742899,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_8,params,dtm_k20,1,sqrtn_u2,True,8,nested,74000,46,76,0.56787690782547,0.5493502866427104,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k20/perslay_h1/seed_9,params,dtm_k20,1,sqrtn_u2,True,9,nested,74000,77,107,0.5613997881412506,0.5444679238001505,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_1,params,dtm_k5,0,sqrtn_u2,False,1,nested,74000,34,64,0.4757982802391052,0.45972478381792703,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_10,params,dtm_k5,0,sqrtn_u2,False,10,nested,74000,24,54,0.47814986562728884,0.46113624493281047,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_2,params,dtm_k5,0,sqrtn_u2,False,2,nested,74000,34,64,0.4771942880153656,0.46137714306513467,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_3,params,dtm_k5,0,sqrtn_u2,False,3,nested,74000,29,59,0.47675047159194944,0.45692849620183307,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_4,params,dtm_k5,0,sqrtn_u2,False,4,nested,74000,33,63,0.47718391156196593,0.46157603557904564,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_5,params,dtm_k5,0,sqrtn_u2,False,5,nested,74000,22,52,0.47509334921836854,0.4597251488367716,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_6,params,dtm_k5,0,sqrtn_u2,False,6,nested,74000,29,59,0.4751578514575958,0.4616359184583028,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_7,params,dtm_k5,0,sqrtn_u2,False,7,nested,74000,27,57,0.4761810920238495,0.46040723729133604,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_8,params,dtm_k5,0,sqrtn_u2,False,8,nested,74000,32,62,0.47538028955459594,0.45911976019541423,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h0/seed_9,params,dtm_k5,0,sqrtn_u2,False,9,nested,74000,20,50,0.47717598676681516,0.4601582966645559,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_1,params,dtm_k5,"0,1",sqrtn_u2,False,1,nested,74000,25,55,0.4704003312587738,0.44988608344395953,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_10,params,dtm_k5,"0,1",sqrtn_u2,False,10,nested,74000,25,55,0.4711908452510834,0.45029346625010175,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_2,params,dtm_k5,"0,1",sqrtn_u2,False,2,nested,74000,25,55,0.47018048787117006,0.4509724489847819,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_3,params,dtm_k5,"0,1",sqrtn_u2,False,3,nested,74000,18,48,0.4723105390071869,0.4491505876382192,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_4,params,dtm_k5,"0,1",sqrtn_u2,False,4,nested,74000,14,44,0.4689984893798828,0.4526583839257558,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_5,params,dtm_k5,"0,1",sqrtn_u2,False,5,nested,74000,18,48,0.4698172950744629,0.4522723259925842,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_6,params,dtm_k5,"0,1",sqrtn_u2,False,6,nested,74000,18,48,0.47015278697013857,0.44969094355901085,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_7,params,dtm_k5,"0,1",sqrtn_u2,False,7,nested,74000,19,49,0.46927864909172057,0.44848334431648257,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_8,params,dtm_k5,"0,1",sqrtn_u2,False,8,nested,74000,20,50,0.473690904378891,0.4545572722752889,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h01/seed_9,params,dtm_k5,"0,1",sqrtn_u2,False,9,nested,74000,17,47,0.4692993996143341,0.45147837583223976,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_1,params,dtm_k5,1,sqrtn_u2,False,1,nested,74000,16,46,0.5523239526748657,0.5308399043083191,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_10,params,dtm_k5,1,sqrtn_u2,False,10,nested,74000,22,52,0.5505540165901184,0.5308142313957215,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_2,params,dtm_k5,1,sqrtn_u2,False,2,nested,74000,21,51,0.5491498944759369,0.5304040791193644,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_3,params,dtm_k5,1,sqrtn_u2,False,3,nested,74000,32,62,0.5543880965709687,0.5325991004308065,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_4,params,dtm_k5,1,sqrtn_u2,False,4,nested,74000,16,46,0.5521425125598908,0.5330627665519715,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_5,params,dtm_k5,1,sqrtn_u2,False,5,nested,74000,17,47,0.5550222034454346,0.5375849693616231,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_6,params,dtm_k5,1,sqrtn_u2,False,6,nested,74000,19,49,0.5495675239562988,0.5321152470906576,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_7,params,dtm_k5,1,sqrtn_u2,False,7,nested,74000,33,63,0.550033579826355,0.5323254906336466,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_8,params,dtm_k5,1,sqrtn_u2,False,8,nested,74000,32,62,0.5511131565570832,0.5310145643552144,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/h1/seed_9,params,dtm_k5,1,sqrtn_u2,False,9,nested,74000,28,58,0.5505108413696289,0.5322971746126811,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_1,params,dtm_k5,0,sqrtn_u2,True,1,nested,74000,29,59,0.49334074878692624,0.47474524529774986,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_10,params,dtm_k5,0,sqrtn_u2,True,10,nested,74000,33,63,0.4911481704711914,0.4727181614240011,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_2,params,dtm_k5,0,sqrtn_u2,True,2,nested,74000,58,88,0.48927855372428897,0.4717176675796509,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_3,params,dtm_k5,0,sqrtn_u2,True,3,nested,74000,27,57,0.49507835268974304,0.47876402870814005,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_4,params,dtm_k5,0,sqrtn_u2,True,4,nested,74000,36,66,0.49554333853721616,0.4798765608469645,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_5,params,dtm_k5,0,sqrtn_u2,True,5,nested,74000,62,92,0.4891141951084137,0.4699398239453634,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_6,params,dtm_k5,0,sqrtn_u2,True,6,nested,74000,43,73,0.4938485929965973,0.47422158225377403,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_7,params,dtm_k5,0,sqrtn_u2,True,7,nested,74000,23,53,0.49747895264625547,0.4790918335914612,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_8,params,dtm_k5,0,sqrtn_u2,True,8,nested,74000,31,61,0.49269407701492307,0.47521369806925456,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h0/seed_9,params,dtm_k5,0,sqrtn_u2,True,9,nested,74000,22,52,0.5009599206447601,0.4770600657463074,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h01/seed_1,params,dtm_k5,"0,1",sqrtn_u2,True,1,nested,74000,39,69,0.47721896100044253,0.4530223847230275,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h01/seed_10,params,dtm_k5,"0,1",sqrtn_u2,True,10,nested,74000,47,77,0.4782691810131073,0.4542693904240926,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h01/seed_2,params,dtm_k5,"0,1",sqrtn_u2,True,2,nested,74000,58,88,0.4783324375152588,0.45671348357200625,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/nested/dtm_k5/perslay_h01/seed_3,params,dtm_k5,"0,1",sqrtn_u2,True,3,nested,74000,76,106,0.47348682427406313,0.4509745825926463,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
